x,y,count,cluster,z_min,z_max,z_mean,z_std,canopy_height,point_density,intensity_mean,intensity_std,row_id
770169.1300000001,6270682.08,4,0,0.7853589490592112,1.1763814475647676,0.9317241312744524,0.174522892722742,0.3910224985055563,113.66211564374449,758.5,291.51386473602474,-2280986
770169.43,6270682.08,1,0,0.8433043002323695,0.8433043002323695,0.8433043002323695,0.0,0.0,11.11111111111111,465.0,0.0,-2280986
770167.6300000001,6270682.379999999,4,0,0.9507507409858612,1.4200154297455914,1.214954025869514,0.1980129450047678,0.46926468875973,94.71082207764542,656.0,326.9709467215704,-2280986
770167.93,6270682.379999999,4,0,0.8937304284607794,1.2777244036554125,1.0466588107267436,0.1631296071960902,0.3839939751946328,115.74255669484695,978.5,245.2012778650769,-2280986
770168.2300000001,6270682.379999999,4,0,0.906386965257223,1.018037139000577,0.939130735864115,0.0531174003147602,0.1116501737433539,398.0687441347581,1072.5,134.14047363367507,-2280986
770168.53,6270682.379999999,4,0,0.6541525863903095,1.165530371335615,0.9418802729146376,0.2178285396356908,0.5113777849453056,86.91117555917687,825.75,280.91324283486534,-2280986
770168.8300000001,6270682.379999999,4,0,0.4948055531080104,1.091661466849839,0.8293845614658639,0.2610897888131885,0.5968559137418286,74.46427759392026,862.0,194.3210402058065,-2280986
770167.03,6270682.68,3,0,0.6683772963900116,1.0274746986268406,0.8760165277855796,0.1860241106605935,0.3590974022368289,92.825325735299,510.0,85.60957890329796,-2280986
770167.3300000001,6270682.68,3,0,0.9699999999999998,1.0941959026976005,1.0313097972263554,0.0621129545463757,0.1241959026976005,268.3931805262151,1002.0,204.60449652927963,-2280986
770167.6300000001,6270682.68,6,0,0.9362829821793373,1.2266369611110024,1.045070346725147,0.0971694207446055,0.2903539789316651,229.60479795028635,990.5,143.60466566236627,-2280986
770167.93,6270682.68,4,0,0.7136577542735925,1.2082686483603746,0.9213005136200862,0.2226314848692363,0.4946108940867821,89.85739088198576,969.75,255.485648651087,-2280986
770168.2300000001,6270682.68,2,0,0.6266521122502615,1.004598396390044,0.8156252543201528,0.2672483804394979,0.3779462841397825,58.79730309506997,915.0,50.91168824543142,-2280986
770168.53,6270682.68,1,0,0.7182340359043708,0.7182340359043708,0.7182340359043708,0.0,0.0,11.11111111111111,855.0,0.0,-2280986
770171.53,6270682.68,1,1,1.1746644433254805,1.1746644433254805,1.1746644433254805,0.0,0.0,11.11111111111111,255.0,0.0,-2280987
770172.1300000001,6270682.68,1,1,0.887613807746578,0.887613807746578,0.887613807746578,0.0,0.0,11.11111111111111,841.0,0.0,-2280987
770172.43,6270682.68,2,1,1.1829932641677114,1.3079222829819166,1.245457773574814,0.0883381563705062,0.1249290188142051,177.87878615513011,258.0,147.07821048680188,-2280987
770166.43,6270682.98,2,0,1.0064633739425748,1.045730547648203,1.026096960795389,0.0277660848052798,0.0392671737056282,565.923648817054,702.0,104.65180361560904,-2280986
770166.7300000001,6270682.98,1,0,0.9138226103525388,0.9138226103525388,0.9138226103525388,0.0,0.0,11.11111111111111,1009.0,0.0,-2280986
